index,bitmask,num_features,mean_accuracy,mean_time
7014,001101101100110,8,0.8740433678,0.274242633
7015,001101101100111,9,0.8757971935,0.4192769909
7016,001101101101000,7,0.8652742393,0.231909465
7017,001101101101001,8,0.8686224502,0.311266311
7018,001101101101010,8,0.8737244904,0.2829697151
7019,001101101101011,9,0.8746811226,0.3286358546
7020,001101101101100,8,0.8616071474,0.3229134856
7021,001101101101101,9,0.8667091876,0.2842766889
7022,001101101101110,9,0.8754783161,0.2802485116
7023,001101101101111,10,0.8751594387,0.3145109178
7024,001101101110000,7,0.8687818907,0.2578671137
7025,001101101110001,8,0.8727678582,0.4510431783
7026,001101101110010,8,0.8665497489,0.3235021131
7027,001101101110011,9,0.8756377548,0.3676543671
7028,001101101110100,8,0.8705357164,0.2457315736
7029,001101101110101,9,0.8746811226,0.3971707416
7030,001101101110110,9,0.8788265288,0.3165225801
7031,001101101110111,10,0.8802614771,0.3484764746
7032,001101101111000,8,0.8636798505,0.2472768456
7033,001101101111001,9,0.8663903102,0.2908061766
7034,001101101111010,9,0.8691007681,0.4008773463
7035,001101101111011,10,0.8706951551,0.3826229395
7036,001101101111100,9,0.873405613,0.2409118731
7037,001101101111101,10,0.8662308715,0.2855329672
7038,001101101111110,10,0.8759566322,0.3089215076
7039,001101101111111,11,0.878188774,0.4306961116
7040,001101110000000,5,0.6795280538,0.3330553258
7041,001101110000001,6,0.7389987279,0.3573432397
7042,001101110000010,6,0.6954719443,0.3790187757
7043,001101110000011,7,0.742665818,0.6511367336
7044,001101110000100,6,0.6926020402,0.3259670762
7045,001101110000101,7,0.7251275536,0.4459590609
7046,001101110000110,7,0.701371178,0.4379239082
7047,001101110000111,8,0.7426658198,0.6431380641
7048,001101110001000,6,0.6929209232,0.29428312
7049,001101110001001,7,0.7292729653,0.4528101459
7050,001101110001010,7,0.6908482164,0.5630147657
7051,001101110001011,8,0.7445790842,0.5313213137
7052,001101110001100,7,0.6867028084,0.3843269246
7053,001101110001101,8,0.728316335,0.4397002608
7054,001101110001110,8,0.7002551053,0.5640584696
7055,001101110001111,9,0.746970661,0.477748666
7056,001101110010000,6,0.7622767799,0.3204958756
7057,001101110010001,7,0.7834821362,0.4864757424
7058,001101110010010,7,0.7613201477,0.4811917143
7059,001101110010011,8,0.7865114659,0.6508306526
7060,001101110010100,7,0.7519132644,0.3892792063
7061,001101110010101,8,0.7780612167,0.4545440334
7062,001101110010110,8,0.7702487186,0.4417266804
7063,001101110010111,9,0.7871492226,0.5919957496
7064,001101110011000,7,0.7640306056,0.4216308198
7065,001101110011001,8,0.7786989696,0.4493405041
7066,001101110011010,8,0.7697704043,0.448331485
7067,001101110011011,9,0.7873086613,0.5676500667
7068,001101110011100,8,0.7676976975,0.4164770963
7069,001101110011101,9,0.7697704006,0.4336017612
7070,001101110011110,9,0.7688137647,0.4106306829
7071,001101110011111,10,0.7968749925,0.5808986668
7072,001101110100000,6,0.7409119941,0.3068953867
7073,001101110100001,7,0.7654655538,0.4442088753
7074,001101110100010,7,0.7367665842,0.4553310955
7075,001101110100011,8,0.7745535653,0.4868942164
7076,001101110100100,7,0.7297512814,0.5045745573
7077,001101110100101,8,0.772002548,0.4250907949
7078,001101110100110,8,0.7404336762,0.4261263213
7079,001101110100111,9,0.7643494848,0.4520440325
7080,001101110101000,7,0.7388392892,0.3706293544
7081,001101110101001,8,0.7704081554,0.5430915104
7082,001101110101010,8,0.7431441341,0.4084400097
7083,001101110101011,9,0.7692920826,0.4441431812
7084,001101110101100,8,0.7383609749,0.3346990957
7085,001101110101101,9,0.7676976956,0.4305803301
7086,001101110101110,9,0.7418686245,0.5812763087
7087,001101110101111,10,0.7794961631,0.4099779269
7088,001101110110000,7,0.7498405613,0.3691088492
7089,001101110110001,8,0.7871492226,0.5614500847
7090,001101110110010,8,0.7571747415,0.4296090067
7091,001101110110011,9,0.7874681,0.4723367235
7092,001101110110100,8,0.7543048449,0.3553956547
7093,001101110110101,9,0.7802933585,0.5574347656
7094,001101110110110,9,0.7716836669,0.4061252414
7095,001101110110111,10,0.7871492263,0.4282498672
7096,001101110111000,8,0.7590880077,0.4772762093
7097,001101110111001,9,0.7785395347,0.4150121235
7098,001101110111010,9,0.7576530576,0.4097127561
7099,001101110111011,10,0.7876275405,0.4444451332
7100,001101110111100,9,0.7555803563,0.4653763268
7101,001101110111101,10,0.7796556037,0.3904103828
7102,001101110111110,10,0.7627550997,0.4057168681
7103,001101110111111,11,0.7828443795,0.421364354
7104,001101111000000,6,0.8568239883,0.2560108092
7105,001101111000001,7,0.858099496,0.4979537763
7106,001101111000010,7,0.8659119923,0.4495412195
7107,001101111000011,8,0.8604910783,0.4266353622
7108,001101111000100,7,0.8611288294,0.3186075394
7109,001101111000101,8,0.8622449003,0.3794806125
7110,001101111000110,8,0.8673469424,0.4184684223
7111,001101111000111,9,0.876594387,0.5574027207
7112,001101111001000,7,0.8568239883,0.3227846734
7113,001101111001001,8,0.8529974595,0.3516640421
7114,001101111001010,8,0.8633609749,0.3575920584
7115,001101111001011,9,0.8662308715,0.5243460378
7116,001101111001100,8,0.8619260266,0.3060452333
7117,001101111001101,9,0.8619260211,0.3373768176
7118,001101111001110,9,0.8710140325,0.3441371843
7119,001101111001111,10,0.8675063811,0.5077389097
7120,001101111010000,7,0.8624043427,0.3477030238
7121,001101111010001,8,0.8659119941,0.3784461608
7122,001101111010010,8,0.8678252585,0.3711739979
7123,001101111010011,9,0.8694196455,0.4211734645
7124,001101111010100,8,0.8698979616,0.4078475153
7125,001101111010101,9,0.863839291,0.4069971014
7126,001101111010110,9,0.8711734712,0.365642745
7127,001101111010111,10,0.8711734712,0.3846864905
7128,001101111011000,8,0.8611288313,0.3347206409
7129,001101111011001,9,0.8542729653,0.4624066874
7130,001101111011010,9,0.8659119941,0.3622864163
7131,001101111011011,10,0.8727678582,0.3939562766
7132,001101111011100,9,0.8647959232,0.3084299052
7133,001101111011101,10,0.8620854653,0.3500497746
7134,001101111011110,10,0.8706951551,0.4659005404
7135,001101111011111,11,0.8730867356,0.4006107394
7136,001101111100000,7,0.8697385229,0.3079767902
7137,001101111100001,8,0.8663903102,0.3684829581
7138,001101111100010,8,0.867028065,0.3689067764
7139,001101111100011,9,0.8727678582,0.545911992
7140,001101111100100,8,0.8706951551,0.2991952305
7141,001101111100101,9,0.8706951533,0.3322510081
7142,001101111100110,9,0.8683035746,0.3390034912
7143,001101111100111,10,0.867028065,0.4810888413
7144,001101111101000,8,0.8620854653,0.32603411
7145,001101111101001,9,0.86128827,0.362679502
7146,001101111101010,9,0.8667091858,0.3393304283
7147,001101111101011,10,0.8716517854,0.3750827136
7148,001101111101100,9,0.8641581684,0.3715133471
7149,001101111101101,10,0.8657525536,0.3365601003
7150,001101111101110,10,0.8689413294,0.3501253389
7151,001101111101111,11,0.8729272969,0.3560323804
7152,001101111110000,8,0.8668686263,0.3160088165
7153,001101111110001,9,0.8611288331,0.4510391792
7154,001101111110010,9,0.8636798523,0.3476751335
7155,001101111110011,10,0.8694196455,0.4024936277
7156,001101111110100,9,0.8671875056,0.2999729444
7157,001101111110101,10,0.86128827,0.3492971268
7158,001101111110110,10,0.8697385229,0.4562701588
7159,001101111110111,11,0.8684630115,0.4000645578
7160,001101111111000,9,0.8638392873,0.3101629722
7161,001101111111001,10,0.8643176071,0.340328943
7162,001101111111010,10,0.8684630115,0.3377311695
7163,001101111111011,11,0.8732461743,0.4750259249
7164,001101111111100,10,0.8665497489,0.3376459535
7165,001101111111101,11,0.8632015362,0.3473643851
7166,001101111111110,11,0.8724489808,0.342767098
7167,001101111111111,12,0.8791454062,0.4273818168
7168,001110000000000,3,0.6181441341,0.1909489413
7169,001110000000001,4,0.671715552,0.3556668535
7170,001110000000010,4,0.6219706647,0.5213650335
7171,001110000000011,5,0.6803252529,0.3491311059
7172,001110000000100,4,0.6152742393,0.1660328868
7173,001110000000101,5,0.6851084176,0.2281839307
7174,001110000000110,5,0.6356823947,0.251573442
7175,001110000000111,6,0.6801658124,0.479848925
7176,001110000001000,4,0.6154336799,0.1410572426
7177,001110000001001,5,0.6803252548,0.2324330406
7178,001110000001010,5,0.6168686245,0.2585161706
7179,001110000001011,6,0.6892538294,0.3635824458
7180,001110000001100,5,0.6183035746,0.1454777713
7181,001110000001101,6,0.6875000019,0.2117284357
7182,001110000001110,6,0.6283482127,0.2185208783
7183,001110000001111,7,0.6792091858,0.4729475966
7184,001110000010000,4,0.7166773062,0.2187448973
7185,001110000010001,5,0.7450574022,0.4132298212
7186,001110000010010,5,0.7243303657,0.3207810372
7187,001110000010011,6,0.7611607071,0.3499462586
7188,001110000010100,5,0.7193877678,0.1762874902
7189,001110000010101,6,0.7498405613,0.2493354001
7190,001110000010110,6,0.7205038294,0.2698277696
7191,001110000010111,7,0.7450573985,0.6036451934
7192,001110000011000,5,0.7147640418,0.175191523
7193,001110000011001,6,0.7405931149,0.2563907411
7194,001110000011010,6,0.7361288313,0.2529367914
7195,001110000011011,7,0.7536670901,0.5844444577
7196,001110000011100,6,0.7287946492,0.1850281986
7197,001110000011101,7,0.7407525536,0.3392942403
7198,001110000011110,7,0.7260841914,0.3576158439
7199,001110000011111,8,0.7619579043,0.6007103818
7200,001110000100000,4,0.7182716876,0.1487532071
7201,001110000100001,5,0.7425063793,0.2246371587
7202,001110000100010,5,0.7270408217,0.2439386984
7203,001110000100011,6,0.7412308715,0.3023417708
7204,001110000100100,5,0.7118941452,0.139239742
7205,001110000100101,6,0.757971935,0.2122720762
7206,001110000100110,6,0.7281568982,0.2122310582
7207,001110000100111,7,0.7429846972,0.5775520885
7208,001110000101000,5,0.7216199078,0.1469472516
7209,001110000101001,6,0.7487244904,0.2218943764
7210,001110000101010,6,0.7361288294,0.2158986703
7211,001110000101011,7,0.7423469424,0.4063915685
7212,001110000101100,6,0.7104591951,0.2684255703
7213,001110000101101,7,0.7434630133,0.317479399
7214,001110000101110,7,0.7268813867,0.3227398212
7215,001110000101111,8,0.75,0.3944991585
7216,001110000110000,5,0.7297512852,0.166870551
7217,001110000110001,6,0.7621173412,0.3760212641
7218,001110000110010,6,0.7270408217,0.2423354266
7219,001110000110011,7,0.7592474446,0.4178310065
7220,001110000110100,6,0.735809952,0.1362347398
7221,001110000110101,7,0.7492028065,0.341109111
7222,001110000110110,7,0.7243303675,0.4821935426
7223,001110000110111,8,0.7621173412,0.3977900082
7224,001110000111000,6,0.7209821474,0.1656429423
7225,001110000111001,7,0.7490433659,0.3191942605
7226,001110000111010,7,0.7244898025,0.4545413563
7227,001110000111011,8,0.754783161,0.4273598865
7228,001110000111100,7,0.7102997564,0.2390931672
7229,001110000111101,8,0.7490433659,0.3209848888
7230,001110000111110,8,0.7228954155,0.434595787
7231,001110000111111,9,0.7651466783,0.4451589687
7232,001110001000000,4,0.8577806205,0.1521365107
7233,001110001000001,5,0.8644770458,0.2066660835
7234,001110001000010,5,0.8657525554,0.2436151332
7235,001110001000011,6,0.8729272969,0.2925488153
7236,001110001000100,5,0.8632015344,0.1453105907
7237,001110001000101,6,0.8703762759,0.205985399
7238,001110001000110,6,0.8703762759,0.2989741638
7239,001110001000111,7,0.8740433678,0.3462931318
7240,001110001001000,5,0.8577806149,0.1275257026
7241,001110001001001,6,0.8620854653,0.202506125
7242,001110001001010,6,0.8651147988,0.2086464539
7243,001110001001011,7,0.879783161,0.456156522
7244,001110001001100,6,0.8561862335,0.1333417052
7245,001110001001101,7,0.8665497471,0.2965431372
7246,001110001001110,7,0.8655931167,0.2841319712
7247,001110001001111,8,0.8746811226,0.3341694176
7248,001110001010000,5,0.8730867337,0.1742068205
7249,001110001010001,6,0.8804209158,0.2142214316
7250,001110001010010,6,0.8617665805,0.3380922948
7251,001110001010011,7,0.8719706647,0.4106890191
7252,001110001010100,6,0.8706951533,0.144961474
7253,001110001010101,7,0.8773915805,0.2974644303
7254,001110001010110,7,0.8697385229,0.3051149026
7255,001110001010111,8,0.8748405613,0.3557731337
7256,001110001011000,6,0.8698979616,0.2880433011
7257,001110001011001,7,0.8732461743,0.3367430149
7258,001110001011010,7,0.8571428619,0.2979046553
7259,001110001011011,8,0.875,0.3612456541
7260,001110001011100,7,0.8596938848,0.2271618717
7261,001110001011101,8,0.8759566303,0.4093110748
7262,001110001011110,8,0.858577814,0.3173107458
7263,001110001011111,9,0.8748405613,0.3438861724
7264,001110001100000,5,0.8667091858,0.1328806619
7265,001110001100001,6,0.8815369885,0.2088566003
7266,001110001100010,6,0.8633609749,0.205449203
7267,001110001100011,7,0.8748405613,0.5102694407
7268,001110001100100,6,0.8724489808,0.1425248215
7269,001110001100101,7,0.8759566322,0.2741813748
7270,001110001100110,7,0.8665497489,0.2793001244
7271,001110001100111,8,0.8804209158,0.3121496094
7272,001110001101000,6,0.8647959214,0.1250435882
7273,001110001101001,7,0.8751594387,0.3987556212
7274,001110001101010,7,0.8557079155,0.3113161139
7275,001110001101011,8,0.8793048449,0.3424835156
7276,001110001101100,7,0.8601721991,0.1876516235
7277,001110001101101,8,0.8700574003,0.2520035193
7278,001110001101110,8,0.863839291,0.2700870014
7279,001110001101111,9,0.8802614771,0.4142822931
7280,001110001110000,6,0.8684630133,0.1302104956
7281,001110001110001,7,0.8783482127,0.3041542633
7282,001110001110010,7,0.858577814,0.2923476407
7283,001110001110011,8,0.875,0.3394867368
7284,001110001110100,7,0.8743622452,0.2959118485
7285,001110001110101,8,0.8751594387,0.2801241684
7286,001110001110110,8,0.8698979616,0.2833918203
7287,001110001110111,9,0.8912627473,0.3353925804
7288,001110001111000,7,0.856983427,0.2183356141
7289,001110001111001,8,0.8673469406,0.4165070634
7290,001110001111010,8,0.8593750075,0.2818302009
7291,001110001111011,9,0.8770727031,0.3297111681
7292,001110001111100,8,0.8663903102,0.2076221916
7293,001110001111101,9,0.8710140325,0.3150329154
7294,001110001111110,9,0.8601721991,0.3851206163
7295,001110001111111,10,0.875,0.3585204156
7296,001110010000000,4,0.6757015288,0.2765390435
7297,001110010000001,5,0.7241709251,0.3493823959
7298,001110010000010,5,0.6938775573,0.4557950431
7299,001110010000011,6,0.7281568982,0.4247722472
7300,001110010000100,5,0.6860650517,0.2481132704
7301,001110010000101,6,0.7295918372,0.3096177932
7302,001110010000110,6,0.6965880152,0.3013149127
7303,001110010000111,7,0.7324617393,0.6504570637
7304,001110010001000,5,0.6752232034,0.2591642879
7305,001110010001001,6,0.725127561,0.3009849936
7306,001110010001010,6,0.6930803619,0.3146073315
7307,001110010001011,7,0.7291135266,0.5789921405
7308,001110010001100,6,0.6790497396,0.262341823
7309,001110010001101,7,0.7002551127,0.418967573
7310,001110010001110,7,0.6967474539,0.4289372498
7311,001110010001111,8,0.7235331703,0.4686003071
7312,001110010010000,5,0.75,0.4673608663
7313,001110010010001,6,0.7726403009,0.3172420124
7314,001110010010010,6,0.7485650536,0.340794262
7315,001110010010011,7,0.7763073966,0.5506846597
7316,001110010010100,6,0.7455357183,0.3804969033
7317,001110010010101,7,0.7576530576,0.4387399605
7318,001110010010110,7,0.7429846954,0.4383971868
7319,001110010010111,8,0.7769451439,0.5849723471
7320,001110010011000,6,0.7562181111,0.2487354225
7321,001110010011001,7,0.7664221898,0.435502551
7322,001110010011010,7,0.7425063793,0.4227209273
7323,001110010011011,8,0.7772640232,0.6068893364
7324,001110010011100,7,0.7358099502,0.3581890739
7325,001110010011101,8,0.7597257607,0.4029753292
7326,001110010011110,8,0.7482461743,0.4571510395
7327,001110010011111,9,0.7817283105,0.5911368858
7328,001110010100000,5,0.7439413294,0.2298511262
7329,001110010100001,6,0.7653061189,0.2849529427
7330,001110010100010,6,0.745216839,0.2858808404
7331,001110010100011,7,0.7493622471,0.6388700046
7332,001110010100100,6,0.7318239864,0.2202715673
7333,001110010100101,7,0.7471301034,0.3931746893
7334,001110010100110,7,0.7366071437,0.4061422367
7335,001110010100111,8,0.7656249981,0.5888595916
7336,001110010101000,6,0.741071431,0.20731198
7337,001110010101001,7,0.7512755096,0.4129339773
7338,001110010101010,7,0.7329400554,0.3963005873
7339,001110010101011,8,0.7549426015,0.5769829419
7340,001110010101100,7,0.7270408235,0.3147135307
7341,001110010101101,8,0.7482461743,0.3886391725
7342,001110010101110,8,0.7273596991,0.3898102189
7343,001110010101111,9,0.7622767817,0.5219869334
7344,001110010110000,6,0.7544642836,0.2666536667
7345,001110010110001,7,0.7547831628,0.4227933199
7346,001110010110010,7,0.7453762777,0.4325435208
7347,001110010110011,8,0.7764668278,0.479519221
7348,001110010110100,7,0.7359693926,0.4921762459
7349,001110010110101,8,0.7664221898,0.4039855497
7350,001110010110110,8,0.7578124963,0.4004696952
7351,001110010110111,9,0.7694515232,0.5556508591
7352,001110010111000,7,0.7474489808,0.3540836363
7353,001110010111001,8,0.7716836687,0.4061365952
7354,001110010111010,8,0.754783161,0.391185551
7355,001110010111011,9,0.7638711669,0.5634038169
7356,001110010111100,8,0.7525510192,0.3367855451
7357,001110010111101,9,0.7675382569,0.3772509424
7358,001110010111110,9,0.7527104579,0.3716012468
7359,001110010111111,10,0.7624362204,0.43875041
7360,001110011000000,5,0.8616071474,0.3451050292
7361,001110011000001,6,0.8687818907,0.3041884801
7362,001110011000010,6,0.8724489808,0.2710257773
7363,001110011000011,7,0.8675063811,0.4159143199
7364,001110011000100,6,0.8542729635,0.2053853776
7365,001110011000101,7,0.8628826588,0.3610074557
7366,001110011000110,7,0.8598533235,0.508326238
7367,001110011000111,8,0.8675063811,0.4110825974
7368,001110011001000,6,0.8522002622,0.1987274128
7369,001110011001001,7,0.8608099557,0.3562426767
7370,001110011001010,7,0.8625637814,0.3549625431
7371,001110011001011,8,0.8692602068,0.5384655837
7372,001110011001100,7,0.8544324059,0.2817844553
7373,001110011001101,8,0.8537946492,0.3223942854
7374,001110011001110,8,0.862882657,0.3368178559
7375,001110011001111,9,0.8697385229,0.4873648062
7376,001110011010000,6,0.8614477087,0.2406874567
7377,001110011010001,7,0.8557079174,0.3986399597
7378,001110011010010,7,0.8620854653,0.3886687513
7379,001110011010011,8,0.8703762777,0.4035407132
7380,001110011010100,7,0.8560267948,0.3332905089
7381,001110011010101,8,0.8675063811,0.4707127381
7382,001110011010110,8,0.8628826588,0.347024054
7383,001110011010111,9,0.8738839291,0.3891283772
7384,001110011011000,7,0.8588966895,0.3071565419
7385,001110011011001,8,0.8719706647,0.4783642087
7386,001110011011010,8,0.8630420975,0.390439407
7387,001110011011011,9,0.8735650517,0.3934648605
7388,001110011011100,8,0.8649553619,0.2873516805
7389,001110011011101,9,0.8624043427,0.4054126455
7390,001110011011110,9,0.8628826588,0.3384679714
7391,001110011011111,10,0.8761160709,0.3896154128
7392,001110011100000,6,0.8667091858,0.2006231733
7393,001110011100001,7,0.8738839291,0.3463388332
7394,001110011100010,7,0.8608099557,0.3419723124
7395,001110011100011,8,0.8649553619,0.5585624333
7396,001110011100100,7,0.8604910783,0.2640070443
7397,001110011100101,8,0.863839291,0.3317756252
7398,001110011100110,8,0.865433678,0.3331739604
7399,001110011100111,9,0.8753188774,0.4733165829
7400,001110011101000,7,0.8574617412,0.309761045
7401,001110011101001,8,0.8714923486,0.3487610989
7402,001110011101010,8,0.8624043427,0.3237019717
7403,001110011101011,9,0.8742028065,0.3708663904
7404,001110011101100,8,0.8595344462,0.3753865876
7405,001110011101101,9,0.8604910783,0.3262431696
7406,001110011101110,9,0.8705357164,0.3228031853
7407,001110011101111,10,0.8793048449,0.3642258514
7408,001110011110000,7,0.859215565,0.3032557019
7409,001110011110001,8,0.8660714328,0.4607495563
7410,001110011110010,8,0.8687818907,0.3788883514
7411,001110011110011,9,0.8692602068,0.3978479849
7412,001110011110100,8,0.8655931167,0.2792606261
7413,001110011110101,9,0.8698979616,0.3353476422
7414,001110011110110,9,0.8627232183,0.3856341098
7415,001110011110111,10,0.8761160709,0.516624325
7416,001110011111000,8,0.8616071492,0.2718737219
7417,001110011111001,9,0.8714923486,0.3253146992
7418,001110011111010,9,0.8614477087,0.3355382993
7419,001110011111011,10,0.8673469424,0.4962662254
7420,001110011111100,9,0.8580994979,0.2704225173
7421,001110011111101,10,0.8673469424,0.3118377174
7422,001110011111110,10,0.8714923486,0.3145934856
7423,001110011111111,11,0.8737244904,0.5049220733
7424,001110100000000,4,0.6320153028,0.2002264746
7425,001110100000001,5,0.6846301015,0.2732701786
7426,001110100000010,5,0.6350446399,0.2601905866
7427,001110100000011,6,0.6894132681,0.3484104821
7428,001110100000100,5,0.6283482127,0.2116336271
7429,001110100000101,6,0.6970663276,0.385119848
7430,001110100000110,6,0.6450892836,0.249415997
7431,001110100000111,7,0.6886160746,0.4302402139
7432,001110100001000,5,0.6246811207,0.1858557961
7433,001110100001001,6,0.6967474557,0.3467283305
7434,001110100001010,6,0.6358418316,0.2649426279
7435,001110100001011,7,0.6882971954,0.4245788241
7436,001110100001100,6,0.6395089217,0.1492754843
7437,001110100001101,7,0.6855867356,0.3579571531
7438,001110100001110,7,0.6398278009,0.466676956
7439,001110100001111,8,0.7016900536,0.424251494
7440,001110100010000,5,0.7157206666,0.2109024725
7441,001110100010001,6,0.7546237223,0.326169075
7442,001110100010010,6,0.729910722,0.2693707878
7443,001110100010011,7,0.7570153028,0.4756907783
7444,001110100010100,6,0.7354910783,0.1864391358
7445,001110100010101,7,0.7485650517,0.3743106239
7446,001110100010110,7,0.7222576607,0.4686499173
7447,001110100010111,8,0.7598852012,0.4206650043
7448,001110100011000,6,0.732780613,0.1927958105
7449,001110100011001,7,0.7448979616,0.4573647338
7450,001110100011010,7,0.7166773044,0.4118112116
7451,001110100011011,8,0.757334182,0.4452890051
7452,001110100011100,7,0.7115752604,0.2791758575
7453,001110100011101,8,0.7598851994,0.469682104
7454,001110100011110,8,0.7289540917,0.4014993096
7455,001110100011111,9,0.7557397913,0.4251926364
7456,001110100100000,5,0.7287946455,0.1630239126
7457,001110100100001,6,0.7525510192,0.2461422936
7458,001110100100010,6,0.7238520496,0.291925143
7459,001110100100011,7,0.751594387,0.5788759058
7460,001110100100100,6,0.7292729635,0.1408281256
7461,001110100100101,7,0.749840565,0.3272695928
7462,001110100100110,7,0.7302295975,0.3250610614
7463,001110100100111,8,0.7523915805,0.5367265511
7464,001110100101000,6,0.7316645477,0.1586141717
7465,001110100101001,7,0.7396364845,0.3153824499
7466,001110100101010,7,0.7260841932,0.3395600347
7467,001110100101011,8,0.7531887721,0.5100109838
7468,001110100101100,7,0.7112563848,0.2442614243
7469,001110100101101,8,0.7504783161,0.3207959882
7470,001110100101110,8,0.7294324059,0.3148093014
7471,001110100101111,9,0.7522321418,0.5067802742
7472,001110100110000,6,0.7327806186,0.2007659357
7473,001110100110001,7,0.7632334121,0.3436054527
7474,001110100110010,7,0.7197066434,0.3482172815
7475,001110100110011,8,0.759566322,0.5123616527
7476,001110100110100,7,0.728794653,0.262041515
7477,001110100110101,8,0.7731186114,0.3521627416
7478,001110100110110,8,0.7292729653,0.3339510327
7479,001110100110111,9,0.759566322,0.4822865874
7480,001110100111000,7,0.7181122527,0.2911384576
7481,001110100111001,8,0.7527104579,0.3535297089
7482,001110100111010,8,0.733577814,0.3325817599
7483,001110100111011,9,0.7592474446,0.5007455721
7484,001110100111100,8,0.7287946474,0.2631991771
7485,001110100111101,9,0.762755096,0.3023714088
7486,001110100111110,9,0.7366071474,0.3161064181
7487,001110100111111,10,0.7708864734,0.4429459749
7488,001110101000000,5,0.8633609749,0.09622645634
7489,001110101000001,6,0.8616071492,0.2720488762
7490,001110101000010,6,0.8608099557,0.245188206
7491,001110101000011,7,0.8608099557,0.3711141599
7492,001110101000100,6,0.865433678,0.151351206
7493,001110101000101,7,0.8655931167,0.3041984569
7494,001110101000110,7,0.8659119941,0.3017793614
7495,001110101000111,8,0.8695790842,0.4727722201
7496,001110101001000,6,0.853794653,0.1589375017
7497,001110101001001,7,0.8681441359,0.333263753
7498,001110101001010,7,0.8616071492,0.3191670715
7499,001110101001011,8,0.865433678,0.3494764823
7500,001110101001100,7,0.8491709288,0.2169885845
7501,001110101001101,8,0.8584183734,0.2813646179
7502,001110101001110,8,0.8646364827,0.3841915801
7503,001110101001111,9,0.8714923486,0.3242562031
7504,001110101010000,6,0.8639987297,0.1733622592
7505,001110101010001,7,0.8826530576,0.3303943407
7506,001110101010010,7,0.8609693926,0.3727537482
7507,001110101010011,8,0.8788265288,0.3723436017
7508,001110101010100,7,0.8734056111,0.2505714232
7509,001110101010101,8,0.8756377548,0.3083500047
7510,001110101010110,8,0.869260205,0.3064634716
7511,001110101010111,9,0.8794642836,0.4809649638
7512,001110101011000,7,0.8536352124,0.2544234623
7513,001110101011001,8,0.8706951551,0.2904412779
7514,001110101011010,8,0.8595344443,0.3100803541
7515,001110101011011,9,0.8746811226,0.3624462001
7516,001110101011100,8,0.8660714291,0.289178621
7517,001110101011101,9,0.8655931167,0.392863797
7518,001110101011110,9,0.8767538257,0.2818010575
7519,001110101011111,10,0.8824936207,0.3296675109
7520,001110101100000,6,0.868622452,0.1377388486
7521,001110101100001,7,0.873405613,0.4101221371
7522,001110101100010,7,0.8668686263,0.3043902409
7523,001110101100011,8,0.879783161,0.3435110024
7524,001110101100100,7,0.8628826588,0.212388563
7525,001110101100101,8,0.8746811226,0.2751104361
7526,001110101100110,8,0.8698979616,0.2905141562
7527,001110101100111,9,0.8785076514,0.4683122961
7528,001110101101000,7,0.8620854616,0.2195809803
7529,001110101101001,8,0.8692602068,0.2684857203
7530,001110101101010,8,0.8644770458,0.2642983545
7531,001110101101011,9,0.8700574003,0.3716405588
7532,001110101101100,8,0.8652742375,0.3113745828
7533,001110101101101,9,0.8740433678,0.2606346719
7534,001110101101110,9,0.867028065,0.2558950614
7535,001110101101111,10,0.8714923486,0.3019458614
7536,001110101110000,7,0.8729272969,0.3292750854
7537,001110101110001,8,0.8783482127,0.3270131638
7538,001110101110010,8,0.8595344443,0.2948692124
7539,001110101110011,9,0.8772321418,0.351554859
7540,001110101110100,8,0.8679846972,0.221513638
7541,001110101110101,9,0.8770727031,0.3809236372
7542,001110101110110,9,0.8649553601,0.3132865978
7543,001110101110111,10,0.8773915805,0.3267031764
7544,001110101111000,8,0.8647959232,0.2278192802
7545,001110101111001,9,0.8663903065,0.2807171787
7546,001110101111010,9,0.867028065,0.3859067741
7547,001110101111011,10,0.8665497489,0.3495553918
7548,001110101111100,9,0.8727678582,0.2188905641
7549,001110101111101,10,0.8695790824,0.2758709332
7550,001110101111110,10,0.8614477105,0.2806365006
7551,001110101111111,11,0.8778698966,0.4442819487
7552,001110110000000,5,0.6763392892,0.2617386524
7553,001110110000001,6,0.7338966876,0.3052194454
7554,001110110000010,6,0.6991390362,0.319340595
7555,001110110000011,7,0.7299107239,0.6023393925
7556,001110110000100,6,0.6886160709,0.2999257729
7557,001110110000101,7,0.7268813867,0.4196759462
7558,001110110000110,7,0.6951530669,0.4454426481
7559,001110110000111,8,0.7326211743,0.5765205137
7560,001110110001000,6,0.6868622452,0.2821928631
7561,001110110001001,7,0.7313456703,0.4363930607
7562,001110110001010,7,0.6922831647,0.4458091799
7563,001110110001011,8,0.7366071492,0.5174148139
7564,001110110001100,7,0.6709183604,0.5244587641
7565,001110110001101,8,0.7278380133,0.3957371698
7566,001110110001110,8,0.6916454136,0.4000025936
7567,001110110001111,9,0.7410714328,0.584803666
7568,001110110010000,6,0.7495216858,0.2743837042
7569,001110110010001,7,0.7691326477,0.4582588188
7570,001110110010010,7,0.7509566322,0.558785676
7571,001110110010011,8,0.7791772876,0.5244316133
7572,001110110010100,7,0.7388392892,0.3654544125
7573,001110110010101,8,0.7716836687,0.4250757955
7574,001110110010110,8,0.7541454062,0.5075953202
7575,001110110010111,9,0.7794961631,0.5089608449
7576,001110110011000,7,0.7399553619,0.3773273397
7577,001110110011001,8,0.7692920845,0.422690603
