index,bitmask,num_features,mean_accuracy,mean_time
340,0000000101010100,4,0.6134062465,0.01162771319
341,0000000101010101,5,0.7220260426,0.01222454826
342,0000000101010110,5,0.7698593736,0.02950409084
343,0000000101010111,6,0.8358541615,0.01341973309
344,0000000101011000,4,0.6211250015,0.03613386652
345,0000000101011001,5,0.740031248,0.02337592811
346,0000000101011010,5,0.7924114577,0.0125967869
347,0000000101011011,6,0.8529843781,0.07692241808
348,0000000101011100,5,0.7535260431,0.01368770486
349,0000000101011101,6,0.8270677049,0.03250523761
350,0000000101011110,6,0.8618489541,0.01527352829
351,0000000101011111,7,0.8993697912,0.01306126485
352,0000000101100000,3,0.4657031232,0.09096838278
353,0000000101100001,4,0.617255209,0.0116602362
354,0000000101100010,4,0.6559427064,0.01120052245
355,0000000101100011,5,0.7618489601,0.03024234611
356,0000000101100100,4,0.5852760375,0.0115982907
357,0000000101100101,5,0.7106041666,0.02657011256
358,0000000101100110,5,0.7423593737,0.01361479811
359,0000000101100111,6,0.8231458366,0.01256259118
360,0000000101101000,4,0.6529635433,0.08265108126
361,0000000101101001,5,0.7638229113,0.02814544516
362,0000000101101010,5,0.795078123,0.03092900052
363,0000000101101011,6,0.8568749987,0.01248821928
364,0000000101101100,5,0.7290833313,0.02761244337
365,0000000101101101,6,0.8173333369,0.01307852028
366,0000000101101110,6,0.841140626,0.01237501908
367,0000000101101111,7,0.8883697893,0.08502223878
368,0000000101110000,4,0.6656927075,0.0338547501
369,0000000101110001,5,0.7664739601,0.02140838641
370,0000000101110010,5,0.7979791649,0.01326372311
371,0000000101110011,6,0.8531458285,0.03098966414
372,0000000101110100,5,0.7375000007,0.03138017427
373,0000000101110101,6,0.8164687492,0.02853774227
374,0000000101110110,6,0.8409739584,0.01453643522
375,0000000101110111,7,0.8854843788,0.03627524653
376,0000000101111000,5,0.7841458321,0.0141213559
377,0000000101111001,6,0.8511197977,0.01284372545
378,0000000101111010,6,0.8748958278,0.03397857366
379,0000000101111011,7,0.9079114571,0.03118277976
380,0000000101111100,6,0.8286666665,0.08212518669
381,0000000101111101,7,0.8814739604,0.03653003473
382,0000000101111110,7,0.8986093719,0.01381680128
383,0000000101111111,8,0.9250624999,0.02753853344
384,0000000110000000,2,0.2541041649,0.01301755232
385,0000000110000001,3,0.4102708334,0.0821246889
386,0000000110000010,3,0.5070989598,0.01137545967
387,0000000110000011,4,0.6312864497,0.03135490359
388,0000000110000100,3,0.4397968762,0.02861708024
389,0000000110000101,4,0.5854010396,0.0113010981
390,0000000110000110,4,0.6712708343,0.01116421682
391,0000000110000111,5,0.7502500005,0.02879271802
392,0000000110001000,3,0.4830208337,0.01141472274
393,0000000110001001,4,0.6239010412,0.03017595882
394,0000000110001010,4,0.7047031187,0.01179341361
395,0000000110001011,5,0.779130213,0.0119153194
396,0000000110001100,4,0.6466718744,0.01133908457
397,0000000110001101,5,0.7448020857,0.02149806122
398,0000000110001110,5,0.796802083,0.01243110365
399,0000000110001111,6,0.8475520853,0.03120561328
400,0000000110010000,3,0.4425364574,0.01579313833
401,0000000110010001,4,0.5834114607,0.0123724248
402,0000000110010010,4,0.6655833367,0.01125036992
403,0000000110010011,5,0.7520364597,0.03625474684
404,0000000110010100,4,0.6089374945,0.01131363236
405,0000000110010101,5,0.7199843731,0.01409635736
406,0000000110010110,5,0.7730260398,0.01219309392
407,0000000110010111,6,0.8311562501,0.02840531524
408,0000000110011000,4,0.6502031237,0.02722068701
409,0000000110011001,5,0.7490833383,0.01212273262
410,0000000110011010,5,0.8039791659,0.0126506587
411,0000000110011011,6,0.8584739678,0.01296063108
412,0000000110011100,5,0.7566145863,0.01485109804
413,0000000110011101,6,0.8293072935,0.0126068891
414,0000000110011110,6,0.8615833353,0.0344918879
415,0000000110011111,7,0.8978593778,0.03285475829
416,0000000110100000,3,0.4666093737,0.03206039232
417,0000000110100001,4,0.6207604185,0.01153654818
418,0000000110100010,4,0.6795885451,0.01172100002
419,0000000110100011,5,0.7678593677,0.01280217574
420,0000000110100100,4,0.5946822912,0.0116296183
421,0000000110100101,5,0.7146875039,0.01413762136
422,0000000110100110,5,0.7620208282,0.01290598093
423,0000000110100111,6,0.8271927107,0.02954899683
424,0000000110101000,4,0.6612135358,0.0162429492
425,0000000110101001,5,0.764255207,0.08146136906
426,0000000110101010,5,0.8063125089,0.03143499087
427,0000000110101011,6,0.8593020812,0.01311277345
428,0000000110101100,5,0.7444010451,0.02607383445
429,0000000110101101,6,0.8237864636,0.01295456497
430,0000000110101110,6,0.8525937498,0.03597972548
431,0000000110101111,7,0.8904739562,0.03270644648
432,0000000110110000,4,0.6610572916,0.08451642026
433,0000000110110001,5,0.7584010419,0.01230313204
434,0000000110110010,5,0.799463544,0.01259820504
435,0000000110110011,6,0.854119787,0.02946350258
436,0000000110110100,5,0.7356302086,0.03067893995
437,0000000110110101,6,0.810265623,0.0133730497
438,0000000110110110,6,0.8429531213,0.01305415368
439,0000000110110111,7,0.881510416,0.08843268277
440,0000000110111000,5,0.7852604184,0.01264509055
441,0000000110111001,6,0.8485781215,0.01390431661
442,0000000110111010,6,0.877260413,0.02842486341
443,0000000110111011,7,0.9081510399,0.03078470548
444,0000000110111100,6,0.8307604194,0.03072636729
445,0000000110111101,7,0.8814583328,0.05215901457
446,0000000110111110,7,0.9003072903,0.01336788913
447,0000000110111111,8,0.9257499967,0.02820354453
448,0000000111000000,3,0.464197915,0.01100631891
449,0000000111000001,4,0.62052604,0.01167518206
450,0000000111000010,4,0.6746510398,0.01141645093
451,0000000111000011,5,0.7706979141,0.01225818615
452,0000000111000100,4,0.6189947911,0.03066301037
453,0000000111000101,5,0.733421877,0.01235354895
454,0000000111000110,5,0.777119793,0.02965903666
455,0000000111000111,6,0.8409947921,0.01939188028
456,0000000111001000,4,0.6558489557,0.01133658827
457,0000000111001001,5,0.7571458388,0.08258542069
458,0000000111001010,5,0.8019114565,0.0147441742
459,0000000111001011,6,0.8596250005,0.03253715299
460,0000000111001100,5,0.7604531255,0.013457878
461,0000000111001101,6,0.8282656241,0.0279384763
462,0000000111001110,6,0.8604427073,0.02875871409
463,0000000111001111,7,0.8990052119,0.01409304282
464,0000000111010000,4,0.6325364579,0.01170667395
465,0000000111010001,5,0.7406718712,0.0123197668
466,0000000111010010,5,0.7873020843,0.03067912842
467,0000000111010011,6,0.847072918,0.01265804333
468,0000000111010100,5,0.7426614612,0.03984019835
469,0000000111010101,6,0.8215000015,0.02910853131
470,0000000111010110,6,0.851125,0.1115118952
471,0000000111010111,7,0.8929895815,0.0135761092
472,0000000111011000,5,0.768255204,0.01279878576
473,0000000111011001,6,0.8421874996,0.01304407572
474,0000000111011010,6,0.8730572928,0.03459043824
