generation,index,bitmask,num_features,accuracy,time,rank,crowding_distance
0,25673,0110010001001001,6,0.6023802049,0.01276899508,482,0
0,814,0000001100101110,6,0.811984377,0.01350113947,298,0
0,49975,1100001100110111,9,0.8516562525,0.06600568461,241,0
0,20350,0100111101111110,11,0.9192031268,0.01680837586,44,0
0,5955,0001011101000011,7,0.7965937518,0.02928358334,343,0
0,31539,0111101100110011,10,0.856609378,0.01490014591,246,0
0,1771,0000011011101011,8,0.900239585,0.01416006708,46,0
0,8981,0010001100010101,6,0.702677086,0.01707604775,440,0
0,45119,1011000000111111,9,0.8340833299,0.2732089572,293,0
0,10583,0010100101010111,8,0.8622864522,0.03562805813,184,0
0,31479,0111101011110111,12,0.9082812518,0.03166664141,118,0
0,19971,0100111000000011,6,0.6536145825,0.02970765356,464,0
0,37101,1001000011101101,8,0.8101874981,0.08041386213,329,0
0,24570,0101111111111010,12,0.9298541658,0.0284046327,34,0
0,41487,1010001000001111,7,0.7473437525,0.3011520803,414,0
0,8819,0010001001110011,7,0.8092187494,0.02797203447,318,0
0,59260,1110011101111100,11,0.8640937451,0.02014349549,242,0
0,527,0000001000001111,5,0.7040781267,0.3355795378,434,0
0,17166,0100001100001110,6,0.7670624908,0.01411213152,391,0
0,36605,1000111011111101,11,0.9051614534,0.04047219304,103,0
0,32836,1000000001000100,3,0.2813177081,0.01265621971,510,0
0,33293,1000001000001101,5,0.5767916702,0.02743837406,487,0
0,24901,0110000101000101,6,0.654833328,0.02976572397,463,0
0,33321,1000001000101001,5,0.609375,0.01908671518,477,0
0,45756,1011001010111100,9,0.8044739589,0.03231635049,352,0
0,25510,0110001110100110,8,0.8432083335,0.02867823609,248,0
0,1645,0000011001101101,7,0.8084635343,0.0140761573,321,0
0,16664,0100000100011000,4,0.5012760395,0.01347261426,500,0
0,33499,1000001011011011,8,0.8924791683,0.01550929487,78,0
0,62048,1111001001100000,7,0.5474583395,0.03169535741,495,0
0,19071,0100101001111111,10,0.8940885402,0.2660993123,127,0
0,55125,1101011101010101,10,0.8297447916,0.03134628834,313,0
0,1335,0000010100110111,7,0.8516458366,0.03264545009,198,0
0,4406,0001000100110110,6,0.7585000023,0.01300435379,402,0
0,16691,0100000100110011,6,0.7696458306,0.0363053761,387,0
0,36415,1000111000111111,10,0.8836458363,0.2833152274,155,0
0,10055,0010011101000111,8,0.8495937493,0.01372577177,229,0
0,17724,0100010100111100,7,0.8014374971,0.01444396723,333,0
0,5183,0001010000111111,8,0.8414322939,0.2887242343,254,0
0,20534,0101000000110110,6,0.6634270828,0.01483368236,460,0
0,1388,0000010101101100,6,0.7914062534,0.04076527851,341,0
0,10211,0010011111100011,9,0.9090208374,0.03399449727,38,0
0,51070,1100011101111110,11,0.9108333346,0.03010101052,80,0
0,1753,0000011011011001,7,0.8447031286,0.02609272115,222,0
0,19448,0100101111111000,9,0.8887968734,0.02222089906,124,0
0,49795,1100001010000011,6,0.6729270834,0.01406441763,455,0
0,38,0000000000100110,3,0.4204635397,0.01099840848,504,0
0,8989,0010001100011101,7,0.8088541627,0.01364618712,319,0
0,5501,0001010101111101,9,0.890421873,0.08485660562,114,0
0,6499,0001100101100011,7,0.8009739611,0.01394292313,335,0
0,11149,0010101110001101,8,0.831963541,0.01755330511,281,0
0,18295,0100011101110111,10,0.9012343735,0.04444578182,93,0
0,1877,0000011101010101,7,0.820968749,0.03971739032,294,0
0,429,0000000110101101,6,0.8237864636,0.01295456497,269,0
0,41578,1010001001101010,7,0.7707604114,0.0143482041,393,0
0,15318,0011101111010110,10,0.906041665,0.02750648602,70,0
0,2025,0000011111101001,8,0.8952916693,0.01490566795,66,0
0,45895,1011001101000111,9,0.8227968737,0.03004061204,316,0
0,39671,1001101011110111,11,0.9104583338,0.03691806085,82,0
0,275,0000000100010011,4,0.5752708297,0.01422287498,485,0
0,32921,1000000010011001,5,0.6293125041,0.01395404054,473,0
0,17271,0100001101110111,9,0.890828127,0.02057890987,109,0
0,8529,0010000101010001,5,0.6419270802,0.01437291515,468,0
0,9201,0010001111110001,8,0.8799427077,0.01319429031,132,0
0,8503,0010000100110111,7,0.8302395772,0.08597795432,268,0
0,61298,1110111101110010,11,0.8770052083,0.08161471575,197,0
0,1156,0000010010000100,3,0.3608437479,0.02902174386,509,0
0,40504,1001111000111000,8,0.7362083439,0.08178541274,423,0
0,43796,1010101100010100,7,0.7039583325,0.08514677352,441,0
0,25586,0110001111110010,9,0.898781253,0.04177685958,77,0
0,18925,0100100111101101,9,0.8896145858,0.08158746711,117,0
0,43863,1010101101010111,10,0.8929062448,0.08086661412,130,0
0,243,0000000011110011,6,0.8386979178,0.014168586,220,0
0,47910,1011101100100110,9,0.7900208347,0.08070571721,384,0
0,1375,0000010101011111,8,0.9173958357,0.01446481008,10,0
0,5617,0001010111110001,8,0.8623541668,0.1057656188,183,0
0,24801,0110000011100001,6,0.6830156241,0.03080885945,450,0
0,6111,0001011111011111,11,0.938937502,0.03071212803,5,0
0,10847,0010101001011111,9,0.8737239596,0.0259099612,162,0
0,4558,0001000111001110,7,0.8575156257,0.08140669833,177,0
0,17006,0100001001101110,7,0.7859218717,0.01431180252,366,0
0,53090,1100111101100010,9,0.8364010472,0.02909840358,286,0
0,2923,0000101101101011,8,0.8811718728,0.03154298547,128,0
0,9979,0010011011111011,10,0.9221666697,0.0325435808,26,0
0,39749,1001101101000101,8,0.7676354125,0.04030761402,406,0
0,3063,0000101111110111,10,0.9336718787,0.03041893081,3,0
0,5095,0001001111100111,9,0.8996770792,0.03317171335,71,0
0,46718,1011011001111110,11,0.8747968748,0.03179566161,207,0
0,45897,1011001101001001,8,0.7728906274,0.01362445549,399,0
0,20816,0101000101010000,5,0.5271562524,0.01338421059,497,0
0,26745,0110100001111001,8,0.7900052015,0.02158420751,372,0
0,42428,1010010110111100,9,0.8678697869,0.03525227332,188,0
0,32723,0111111111010011,12,0.9196041673,0.07291341992,68,0
0,16510,0100000001111110,7,0.8263541628,0.01481170874,277,0
0,43899,1010101101111011,11,0.9164374992,0.08298005513,57,0
0,1820,0000011100011100,6,0.7751927059,0.02624071285,376,0
0,31551,0111101100111111,12,0.9077447895,0.01578658947,122,0
0,26795,0110100010101011,8,0.8222135417,0.03058698057,303,0
0,4575,0001000111011111,9,0.923463542,0.03285755229,13,0
0,9864,0010011010001000,5,0.6052708328,0.01187026329,480,0
0,7906,0001111011100010,8,0.8256770801,0.02566091332,297,0
0,2424,0000100101111000,6,0.8063072879,0.01349028698,309,0
0,21314,0101001101000010,6,0.683796877,0.01313987144,448,0
0,19279,0100101101001111,9,0.8780312538,0.03089561418,154,0
0,613,0000001001100101,5,0.6348124966,0.02789121843,471,0
0,51420,1100100011011100,8,0.8076979183,0.03380390699,332,0
0,26160,0110011000110000,6,0.5823593754,0.0827825903,488,0
