index,bitmask,num_features,accuracy,time,rank,crowding_distance
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
2815,0000101011111111,10,0.9243802149,0.2841728441,272,0
52195,1100101111100011,10,0.9029895905,0.08061179449,384,0
509,0000000111111101,8,0.9177552033,0.08515176387,226,0
4959,0001001101011111,9,0.9086145815,0.03017880529,330,0
871,0000001101100111,7,0.8516718708,0.01422353982,459,0
8670,0010000111011110,8,0.9017499965,0.0754640284,335,0
2551,0000100111110111,9,0.9257604126,0.04333645769,208,0
33726,1000001110111110,9,0.9173020814,0.01583256753,280,0
16606,0100000011011110,7,0.8549947925,0.03236866789,455,0
16750,0100000101101110,7,0.8350833375,0.01734613074,479,0
4607,0001000111111111,10,0.9392552078,0.2794617377,115,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
510,0000000111111110,8,0.9302656278,0.01378987258,88,0
1903,0000011101101111,9,0.9208593778,0.07313818624,245,0
17407,0100001111111111,11,0.9439687505,0.3258495042,126,0
16895,0100000111111111,10,0.9371406231,0.3123795064,142,0
5627,0001010111111011,10,0.9363177083,0.08278134139,157,0
9214,0010001111111110,10,0.932723958,0.03194659902,189,0
247,0000000011110111,7,0.8798854128,0.01345790556,401,0
34110,1000010100111110,8,0.8845104184,0.08136780746,410,0
35903,1000110000111111,9,0.8657291662,0.3119355626,456,0
2039,0000011111110111,10,0.936994791,0.01671873155,156,0
1535,0000010111111111,10,0.9524531197,0.326096992,45,0
49645,1100000111101101,9,0.8735625017,0.02933534782,448,0
255,0000000011111111,8,0.9200520795,0.2547347629,201,0
1503,0000010111011111,9,0.9402083289,0.03177207819,69,0
1407,0000010101111111,9,0.9341197927,0.02497079218,102,0
2555,0000100111111011,9,0.9333958346,0.07607818535,108,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
510,0000000111111110,8,0.9302656278,0.01378987258,89,0
4472,0001000101111000,6,0.7935364563,0.02898287028,494,0
831,0000001100111111,8,0.9023124967,0.03034742712,331,0
49143,1011111111110111,14,0.9411770869,0.09351591044,323,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
34719,1000011110011111,10,0.9301510397,0.01537592936,229,0
439,0000000110110111,7,0.881510416,0.08843268277,396,0
53749,1101000111110101,10,0.8832916692,0.03543782665,442,0
2527,0000100111011111,9,0.927822914,0.03012447641,179,0
16767,0100000101111111,9,0.9145781249,0.07849469222,293,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
431,0000000110101111,7,0.8904739562,0.03270644648,357,0
179,0000000010110011,5,0.7500260398,0.0126948074,505,0
495,0000000111101111,8,0.9245677106,0.02946845349,151,0
1530,0000010111111010,8,0.9279166646,0.08196363179,100,0
34303,1000010111111111,11,0.9491250049,0.3468233291,84,0
