generation,num_fronts,pareto_size,best_accuracy,min_time,mean_accuracy,mean_time,hypervolume,mutation_rate,diversity
78,38,350,0.9563333355,0.007073035813,0.8827450764,0.1133113246,0.3937426255,0.5,0.16015625
79,37,350,0.9563333355,0.007073035813,0.8826665852,0.1133074951,0.3937426255,0.5,0.16015625
80,34,351,0.9563333355,0.007073035813,0.8805783793,0.1132301399,0.3937426255,0.5,0.162109375
81,37,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
82,39,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
83,37,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
84,37,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
85,36,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
86,38,352,0.9563333355,0.007073035813,0.8802860616,0.1131901393,0.3937431042,0.5,0.162109375
87,33,353,0.9563333355,0.007073035813,0.8786247863,0.1126098527,0.3937431042,0.5,0.1640625
88,37,353,0.9563333355,0.007073035813,0.8786247863,0.1126098527,0.3937431042,0.5,0.1640625
89,36,353,0.9563333355,0.007073035813,0.8785321145,0.112572181,0.3937431042,0.5,0.1640625
90,36,353,0.9563333355,0.007073035813,0.877631551,0.1120685257,0.3937431042,0.5,0.166015625
91,35,353,0.9563333355,0.007073035813,0.877631551,0.1120685257,0.3937431042,0.5,0.166015625
92,40,353,0.9563333355,0.007073035813,0.8760105996,0.1120231839,0.3937431042,0.5,0.166015625
93,36,353,0.9563333355,0.007073035813,0.8760105996,0.1120231839,0.3937431042,0.5,0.166015625
94,41,353,0.9563333355,0.007073035813,0.8760105996,0.1120231839,0.3937431042,0.5,0.166015625
95,36,353,0.9563333355,0.007073035813,0.8760105996,0.1120231839,0.3937431042,0.5,0.166015625
96,42,354,0.9563333355,0.007073035813,0.8758129068,0.1120212802,0.3937431042,0.5,0.166015625
97,39,354,0.9563333355,0.007073035813,0.8755873208,0.1119851375,0.3937431042,0.5,0.166015625
98,39,354,0.9563333355,0.007073035813,0.8743695779,0.1119813114,0.3937431042,0.5,0.166015625
99,36,354,0.9563333355,0.007073035813,0.8757677204,0.1125720799,0.3937431042,0.5,0.166015625
