generation,num_fronts,pareto_size,best_accuracy,min_time,mean_accuracy,mean_time,hypervolume,mutation_rate,diversity
64,1,1,0.887117343,0.02180524601,0.7973607594,0.3127808584,0.8578401379,0.02356902357,0.9888888889
65,1,1,0.8837691285,0.01743458494,0.8043144164,0.3253513429,0.8578401379,0.0228956229,0.9933333333
66,1,1,0.8837691285,0.01630683697,0.7996471119,0.3147802687,0.8578401379,0.02222222222,0.9933333333
67,1,1,0.8832908124,0.01743458494,0.8026098382,0.331680708,0.8578401379,0.02154882155,0.9888888889
68,1,1,0.8866390251,0.01743458494,0.8049454399,0.2977450977,0.8578401379,0.02087542088,0.9888888889
69,1,1,0.882971935,0.01594595192,0.8013031494,0.3195923912,0.8578401379,0.0202020202,0.9888888889
70,1,1,0.8815369867,0.01080519165,0.8027186116,0.2943142521,0.8578401379,0.01952861953,0.9866666667
71,1,1,0.8912627473,0.01978679741,0.8070854627,0.307593883,0.8578401379,0.01885521886,0.9955555556
72,1,1,0.8796237223,0.0349591194,0.7999163863,0.2994784194,0.8578401379,0.01818181818,0.9866666667
73,1,1,0.8801020384,0.01136688385,0.8079095842,0.3052806909,0.8578401379,0.01750841751,0.9955555556
74,1,1,0.8837691285,0.0104612672,0.797931196,0.2992403962,0.8578401379,0.01683501684,0.9822222222
75,1,1,0.8799425997,0.01136688385,0.8111479628,0.3015094324,0.8578401379,0.01616161616,0.9933333333
76,1,1,0.8867984638,0.02490369469,0.8023309982,0.2804952594,0.8578401379,0.01548821549,0.9755555556
77,1,1,0.8837691285,0.0104612672,0.8123926484,0.288132699,0.8578401379,0.01481481481,0.9733333333
78,1,1,0.8804209158,0.01048197823,0.8057149979,0.2847605655,0.8578401379,0.01414141414,0.98
79,1,1,0.8794642836,0.01011259375,0.8066553326,0.2691640817,0.8578401379,0.01346801347,0.9777777778
80,1,1,0.882971935,0.01148478602,0.8046088473,0.2772923288,0.8578401379,0.01279461279,0.9888888889
81,1,1,0.8775510192,0.01004734793,0.8076346412,0.2725909415,0.8578401379,0.01212121212,0.96
82,1,1,0.8832908124,0.01136688385,0.808484981,0.2680884868,0.8578401379,0.01144781145,0.9733333333
83,1,1,0.8818558641,0.01148478602,0.8129021441,0.2667261865,0.8578401379,0.01077441077,0.9733333333
84,1,1,0.884406887,0.01080519165,0.8065547092,0.2618796145,0.8578401379,0.0101010101,0.9755555556
85,1,1,0.8799425997,0.01048197823,0.8159474248,0.2471815843,0.8578401379,0.009427609428,0.96
86,1,1,0.8783482127,0.01136688385,0.8060661182,0.2473026428,0.8578401379,0.008754208754,0.9488888889
87,1,1,0.8799425997,0.01048197823,0.8223650131,0.2385588266,0.8578401379,0.008080808081,0.9422222222
88,1,1,0.8820153028,0.01080519165,0.8104255286,0.2247929272,0.8578401379,0.007407407407,0.94
89,1,1,0.8826530576,0.01048197823,0.8222544687,0.2261842804,0.8578401379,0.006734006734,0.9088888889
90,1,1,0.8858418316,0.01004734793,0.8180470565,0.2155314958,0.8578401379,0.006060606061,0.8844444444
91,1,1,0.8820153028,0.01004734793,0.8208354637,0.2154239813,0.8578401379,0.005387205387,0.8666666667
92,1,1,0.8796237223,0.01048197823,0.8217049368,0.2038759195,0.8578401379,0.004713804714,0.8666666667
93,1,1,0.8804209158,0.01048197823,0.8241581679,0.2049839689,0.8578401379,0.00404040404,0.8355555556
94,1,1,0.8818558641,0.01004734793,0.8269993673,0.1912096085,0.8578401379,0.003367003367,0.82
95,1,1,0.8778698966,0.01048197823,0.8282259829,0.1925135915,0.8578401379,0.002693602694,0.7711111111
96,1,1,0.882971935,0.01004734793,0.8329418278,0.1780299897,0.8578401379,0.00202020202,0.74
97,1,1,0.8816964254,0.0104612672,0.8297707676,0.173010257,0.8578401379,0.001346801347,0.72
98,1,1,0.8789859675,0.01080519165,0.8366351387,0.1714583921,0.8578401379,0.0006734006734,0.6622222222
99,1,1,0.8820153028,0.01048197823,0.8371152266,0.1618569471,0.8578401379,0,0.6488888889
